pred,test,diff
201136.61,100.0,201036.609375
396949.9,100.0,396849.90625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
146124.28,110.0,146014.28125
18234.54,110.0,18124.5390625
146124.28,110.0,146014.28125
260796.7,160.0,260636.703125
653238.44,198.90000000000003,653039.5375
286839.66,100.0,286739.65625
396949.9,100.0,396849.90625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
333049.97,110.0,332939.96875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
146124.28,110.0,146014.28125
23039.867,110.0,22929.8671875
18234.54,110.0,18124.5390625
187424.1,100.0,187324.09375
260796.7,160.0,260636.703125
12558.868,110.0,12448.8681640625
491475.22,119.85000000000001,491355.36875
284747.88,110.0,284637.875
202122.3,110.0,202012.296875
723226.9,198.90000000000003,723027.975
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
284747.88,110.0,284637.875
193983.05,110.0,193873.046875
250495.97,110.0,250385.96875
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
434832.34,119.85000000000001,434712.49375
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
187424.1,100.0,187324.09375
286839.66,100.0,286739.65625
272513.62,110.0,272403.625
331788.9,110.0,331678.90625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
286839.66,100.0,286739.65625
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
146124.28,110.0,146014.28125
193983.05,110.0,193873.046875
18234.54,110.0,18124.5390625
322043.28,100.0,321943.28125
-297678.47,0.0,-297678.46875
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
187424.1,100.0,187324.09375
187424.1,100.0,187324.09375
396949.9,100.0,396849.90625
852915.0,198.90000000000003,852716.1
284747.88,110.0,284637.875
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
187424.1,100.0,187324.09375
-197627.62,0.0,-197627.625
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
284747.88,110.0,284637.875
284747.88,110.0,284637.875
284747.88,110.0,284637.875
23039.867,110.0,22929.8671875
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
286839.66,100.0,286739.65625
909483.56,187.85,909295.7125
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
23039.867,110.0,22929.8671875
146124.28,110.0,146014.28125
284747.88,110.0,284637.875
284747.88,110.0,284637.875
187424.1,100.0,187324.09375
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
284747.88,110.0,284637.875
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
286839.66,100.0,286739.65625
187424.1,100.0,187324.09375
396949.9,100.0,396849.90625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
187424.1,100.0,187324.09375
286839.66,100.0,286739.65625
275840.8,110.0,275730.8125
396949.9,100.0,396849.90625
236451.36,110.0,236341.359375
279368.8,119.85000000000001,279248.9625
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
284747.88,110.0,284637.875
284747.88,110.0,284637.875
18234.54,110.0,18124.5390625
18234.54,110.0,18124.5390625
86870.93,110.0,86760.9296875
284747.88,110.0,284637.875
286839.66,100.0,286739.65625
396949.9,100.0,396849.90625
484734.72,123.25,484611.46875
265602.75,119.85000000000001,265482.9
676577.9,198.90000000000003,676378.975
654172.75,205.0,653967.75
582649.1,140.4,582508.725
398861.8,158.0,398703.8125
451637.53,140.4,451497.13125
286046.94,140.4,285906.5375
286046.94,140.4,285906.5375
401111.53,119.85000000000001,400991.68125
758394.0,176.0,758218.0
286046.94,140.4,285906.5375
286046.94,140.4,285906.5375
286046.94,140.4,285906.5375
550827.6,128.35,550699.275
466449.6,114.29999999999998,466335.29375
522756.47,182.33,522574.13875
587098.94,140.4,586958.5375
599991.2,140.4,599850.7875
218895.73,140.4,218755.334375
272384.34,159.3,272225.04375
442094.1,153.3,441940.79375
323444.84,118.15,323326.69375
114580.24,118.15,114462.0921875
754708.56,177.65,754530.9125
704565.4,135.4,704429.975
447332.47,118.15,447214.31875
754708.56,177.65,754530.9125
268264.62,140.4,268124.225
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
190601.77,126.35999999999999,190475.405625
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
347660.56,96.0,347564.5625
122682.125,121.5,122560.625
509935.56,127.93,509807.6325
463630.28,140.4,463489.88125
598085.75,130.48,597955.27
506425.0,140.4,506284.6
491401.38,113.05000000000001,491288.325
365836.72,140.4,365696.31875
356703.56,111.00000000000001,356592.5625
442680.53,132.3,442548.23125
302737.03,65.0,302672.03125
302737.03,65.0,302672.03125
302737.03,65.0,302672.03125
301792.47,111.00000000000001,301681.46875
461897.22,159.3,461737.91875
302737.03,65.0,302672.03125
508691.2,121.5,508569.6875
463234.78,125.0,463109.78125
370667.4,80.75,370586.65625
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
399308.44,119.99999999999999,399188.4375
402450.9,114.29999999999998,402336.60625
317490.47,90.0,317400.46875
463234.78,125.0,463109.78125
315971.4,90.0,315881.40625
466908.56,112.32999999999998,466796.2325
548704.1,129.9,548574.225
498399.25,116.1,498283.15
66639.06,80.75,66558.3125
317490.47,90.0,317400.46875
370667.4,80.75,370586.65625
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
460793.44,129.9,460663.5375
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
315971.4,90.0,315881.40625
479306.06,109.65,479196.4125
384043.12,108.15999999999998,383934.965
384043.12,108.15999999999998,383934.965
317490.47,90.0,317400.46875
195010.19,130.9,194879.2875
384043.12,108.15999999999998,383934.965
453726.84,80.75,453646.09375
283839.38,117.72999999999999,283721.645
220056.52,150.45,219906.065625
338026.47,98.6,337927.86875
453726.84,80.75,453646.09375
395039.44,99.79,394939.6475
416198.75,99.79,416098.96
863631.1,216.86000000000004,863414.265
302253.7,72.15,302181.5375
235545.67,132.6,235413.071875
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
793378.9,144.9,793233.975
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
395009.88,119.99999999999999,394889.875
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
1124375.6,159.0,1124216.625
633283.6,119.99999999999999,633163.625
633283.6,119.99999999999999,633163.625
273115.12,94.34999999999998,273020.775
633283.6,119.99999999999999,633163.625
549219.7,170.10000000000002,549049.5875
507400.4,97.02,507303.38625
432550.28,109.35,432440.93125
213072.67,105.60000000000001,212967.071875
319305.03,102.15000000000002,319202.88125
432550.28,109.35,432440.93125
370405.88,112.42,370293.455
406936.06,122.99999999999999,406813.0625
432550.28,109.35,432440.93125
472938.53,100.87,472837.66125
354960.06,94.8,354865.2625
459278.22,112.42,459165.79875
411302.03,102.15000000000002,411199.88125
508239.25,89.00000000000001,508150.25
665119.25,121.0,664998.25
122052.52,99.96,121952.5634375
316913.53,115.84,316797.69125
316913.53,115.84,316797.69125
334409.6,128.84,334280.75375
636734.56,119.99999999999999,636614.5625
636734.56,119.99999999999999,636614.5625
636734.56,119.99999999999999,636614.5625
327744.75,111.35,327633.4
636734.56,119.99999999999999,636614.5625
636734.56,119.99999999999999,636614.5625
636734.56,119.99999999999999,636614.5625
636734.56,119.99999999999999,636614.5625
636734.56,119.99999999999999,636614.5625
636734.56,119.99999999999999,636614.5625
538075.06,119.0,537956.0625
471514.2,116.1,471398.0875
378315.84,93.6,378222.24375
528775.6,119.0,528656.625
478574.5,116.1,478458.4
606318.06,198.90000000000003,606119.1625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
615936.5,125.0,615811.5
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
367765.1,95.82,367669.27375
335598.94,111.35,335487.5875
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
466347.53,109.0,466238.53125
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
447523.6,143.1,447380.49375
525492.5,95.82,525396.68
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
624187.6,139.0,624048.625
387583.16,100.0,387483.15625
387583.16,100.0,387483.15625
366381.12,112.8,366268.325
409245.44,146.11,409099.3275
366381.12,112.8,366268.325
440604.44,135.15,440469.2875
428110.1,109.65,428000.44375
456020.97,100.0,455920.96875
278093.16,109.0,277984.15625
562899.4,116.1,562783.275
506192.97,89.1,506103.86875
318631.8,84.24,318547.5725
714338.2,159.0,714179.1875
337502.94,115.2,337387.7375
555083.3,157.0,554926.3125
447473.9,106.2,447367.70625
666274.7,140.4,666134.2875
551685.75,116.1,551569.65
596401.9,140.4,596261.475
652576.75,140.4,652436.35
601941.94,132.6,601809.3375
449141.62,100.3,449041.325
570945.2,159.3,570785.8875
675445.06,132.6,675312.4625
816460.6,187.85,816272.775
409793.5,115.6,409677.9
409793.5,115.6,409677.9
409793.5,115.6,409677.9
409793.5,115.6,409677.9
194422.34,59.0,194363.34375
341603.6,94.5,341509.09375
509275.97,140.4,509135.56875
509275.97,140.4,509135.56875
509275.97,140.4,509135.56875
194422.34,59.0,194363.34375
473326.28,111.35,473214.93125
509275.97,140.4,509135.56875
681708.75,121.0,681587.75
509275.97,140.4,509135.56875
509275.97,140.4,509135.56875
717439.6,140.0,717299.625
344151.7,100.0,344051.6875
717439.6,140.0,717299.625
717439.6,140.0,717299.625
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
717439.6,140.0,717299.625
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
329341.62,94.95,329246.675
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
693603.2,159.3,693443.8875
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
711393.25,157.14,711236.11
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
717439.6,140.0,717299.625
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
191949.61,62.0,191887.609375
717439.6,140.0,717299.625
717439.6,140.0,717299.625
669096.9,140.0,668956.875
466483.06,119.99999999999999,466363.0625
493523.78,159.3,493364.48125
324685.25,95.4,324589.85
463701.16,94.99999999999999,463606.15625
555771.4,116.1,555655.275
354572.75,80.75,354492.0
448284.1,159.3,448124.79375
699908.06,149.33,699758.7325
439605.1,124.0,439481.09375
578258.25,119.99999999999999,578138.25
876335.75,159.3,876176.45
427612.84,95.4,427517.44375
578258.25,119.99999999999999,578138.25
552024.1,126.9,551897.225
879275.0,198.90000000000003,879076.1
489811.25,100.8,489710.45
466802.38,140.4,466661.975
533491.44,116.1,533375.3375
661530.7,152.67,661378.0175
578258.25,119.99999999999999,578138.25
489811.25,100.8,489710.45
326460.03,106.2,326353.83125
552024.1,126.9,551897.225
533491.44,116.1,533375.3375
533491.44,116.1,533375.3375
552024.1,126.9,551897.225
555771.4,116.1,555655.275
787220.56,137.67,787082.8925
572409.75,124.0,572285.75
545575.75,127.5,545448.25
527829.0,132.6,527696.4
572344.56,140.9,572203.6625
526702.1,104.76,526597.365
396394.25,100.3,396293.95
396394.25,100.3,396293.95
296602.94,95.4,296507.5375
594414.75,143.1,594271.65
466279.3,126.35999999999999,466152.9525
447978.22,124.2,447854.01875
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
481645.88,100.0,481545.875
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
361734.44,97.69999999999999,361636.7375
456958.94,100.0,456858.9375
456958.94,100.0,456858.9375
481645.88,100.0,481545.875
456958.94,100.0,456858.9375
316280.06,75.0,316205.0625
477458.1,150.3,477307.79375
274128.78,75.0,274053.78125
558150.44,131.4,558019.0375
419162.2,90.95,419071.2375
566870.25,137.4,566732.85
709020.25,137.4,708882.85
504231.97,159.3,504072.66875
306445.22,77.23,306367.98875
661906.56,140.4,661766.1625
769437.4,159.3,769278.075
581852.94,126.9,581726.0375
673710.8,159.3,673551.5125
399652.97,129.0,399523.96875
607264.5,140.4,607124.1
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
481363.34,154.8,481208.54375
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
662835.25,131.4,662703.85
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
488139.3,150.3,487989.0125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
508151.25,131.4,508019.85
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
682231.3,153.09,682078.2225
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
124757.78,62.8,124694.98125
537440.5,109.2,537331.3
426005.5,115.2,425890.3
450573.0,106.2,450466.8
148343.98,65.0,148278.984375
418565.5,100.3,418465.2
468843.88,108.58999999999999,468735.285
425409.47,100.3,425309.16875
425409.47,100.3,425309.16875
483492.47,144.14,483348.32875
286123.4,95.69,286027.71625
241769.72,65.0,241704.71875
241769.72,65.0,241704.71875
241769.72,65.0,241704.71875
241769.72,65.0,241704.71875
503555.0,115.2,503439.8
503555.0,115.2,503439.8
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
483303.2,100.0,483203.1875
441030.8,116.82,440913.9925
742327.8,110.0,742217.8125
595041.06,109.0,594932.0625
595041.06,109.0,594932.0625
545345.1,119.99999999999999,545225.125
545345.1,119.99999999999999,545225.125
545345.1,119.99999999999999,545225.125
595041.06,109.0,594932.0625
545345.1,119.99999999999999,545225.125
595041.06,109.0,594932.0625
545345.1,119.99999999999999,545225.125
545345.1,119.99999999999999,545225.125
595041.06,109.0,594932.0625
545345.1,119.99999999999999,545225.125
545345.1,119.99999999999999,545225.125
545345.1,119.99999999999999,545225.125
411939.6,87.0,411852.59375
595041.06,109.0,594932.0625
545345.1,119.99999999999999,545225.125
774186.1,119.99999999999999,774066.125
323460.25,115.32000000000001,323344.93
394784.44,115.32000000000001,394669.1175
384884.6,109.0,384775.59375
773462.5,156.0,773306.5
603247.2,129.0,603118.1875
592410.9,139.0,592271.875
716408.44,157.5,716250.9375
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
524303.75,113.1,524190.65
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
540393.9,130.0,540263.875
546585.25,111.78,546473.47
543564.7,111.78,543452.9075
591638.7,141.56,591497.1275
848208.25,175.17,848033.08
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
807934.1,119.99999999999999,807814.125
807934.1,119.99999999999999,807814.125
531801.25,97.70999999999998,531703.54
807934.1,119.99999999999999,807814.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
807934.1,119.99999999999999,807814.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
807934.1,119.99999999999999,807814.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
584467.0,92.64999999999999,584374.35
367811.34,90.0,367721.34375
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
655173.9,92.64999999999999,655081.225
807934.1,119.99999999999999,807814.125
807934.1,119.99999999999999,807814.125
367811.34,90.0,367721.34375
807934.1,119.99999999999999,807814.125
807934.1,119.99999999999999,807814.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
807934.1,119.99999999999999,807814.125
807934.1,119.99999999999999,807814.125
807934.1,119.99999999999999,807814.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
367811.34,90.0,367721.34375
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
807934.1,119.99999999999999,807814.125
807934.1,119.99999999999999,807814.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
799862.1,119.99999999999999,799742.125
807934.1,119.99999999999999,807814.125
283966.66,110.70000000000002,283855.95625
373923.6,90.0,373833.59375
373923.6,90.0,373833.59375
572530.4,121.0,572409.375
336764.6,145.8,336618.79375
673104.6,121.0,672983.625
496250.94,109.0,496141.9375
570678.25,113.4,570564.85
373923.6,90.0,373833.59375
650862.4,159.3,650703.075
695451.4,142.67,695308.705
572852.5,117.9,572734.6
801982.0,163.67,801818.33
349317.38,90.95,349226.425
572852.5,117.9,572734.6
468853.4,159.3,468694.10625
510136.6,128.4,510008.19375
520264.03,102.30000000000001,520161.73125
673700.56,143.1,673557.4625
301201.6,90.65,301110.94375
301201.6,90.65,301110.94375
882119.2,191.7,881927.4875
434203.06,109.65,434093.4125
366988.94,99.88,366889.0575
301201.6,90.65,301110.94375
447588.97,80.75,447508.21875
508414.25,150.3,508263.95
778972.44,182.25999999999996,778790.1775
548445.75,93.55,548352.2
970619.8,204.75000000000003,970415.0625
535887.8,138.93,535748.8825
669677.56,121.0,669556.5625
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
600943.0,116.1,600826.9
641261.8,126.9,641134.9125
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
761276.6,119.99999999999999,761156.625
237468.08,59.0,237409.078125
806499.7,119.99999999999999,806379.6875
467581.25,98.1,467483.15
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
237468.08,59.0,237409.078125
319288.1,141.3,319146.79375
806499.7,119.99999999999999,806379.6875
418519.03,75.54,418443.49125
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
625599.25,133.2,625466.05
806499.7,119.99999999999999,806379.6875
806499.7,119.99999999999999,806379.6875
641261.8,126.9,641134.9125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
429210.47,159.3,429051.16875
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
429210.47,159.3,429051.16875
429210.47,159.3,429051.16875
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
429210.47,159.3,429051.16875
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
653883.4,143.1,653740.275
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
663172.9,165.6,663007.275
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
177480.53,62.0,177418.53125
429210.47,159.3,429051.16875
481525.38,143.1,481382.275
533967.7,134.4,533833.2875
808141.0,192.90000000000003,807948.1
64891.652,73.33,64818.32234375
101661.33,73.33,101587.998125
442827.2,129.0,442698.1875
176041.45,73.33,175968.123125
43197.773,73.33,43124.4434375
-91489.805,0.0,-91489.8046875
101661.33,73.33,101587.998125
43197.773,73.33,43124.4434375
43197.773,73.33,43124.4434375
592582.25,126.9,592455.35
43197.773,73.33,43124.4434375
101661.33,73.33,101587.998125
442827.2,129.0,442698.1875
43197.773,73.33,43124.4434375
540886.1,97.70999999999998,540788.415
544310.44,116.1,544194.3375
725646.1,149.33,725496.795
542012.25,117.9,541894.35
43197.773,73.33,43124.4434375
215245.56,107.23,215138.3325
558586.4,116.1,558470.275
43197.773,73.33,43124.4434375
43197.773,73.33,43124.4434375
43197.773,73.33,43124.4434375
43197.773,73.33,43124.4434375
552430.44,126.9,552303.5375
43197.773,73.33,43124.4434375
176041.45,73.33,175968.123125
580142.44,126.9,580015.5375
479759.97,132.6,479627.36875
439511.22,119.85000000000001,439391.36875
439511.22,119.85000000000001,439391.36875
314238.72,83.79,314154.92875
420882.56,86.00000000000001,420796.5625
564920.0,132.0,564788.0
714748.1,130.0,714618.125
