pred,test,diff
-8.260499,80.0,-88.26049900054932
-8.260499,80.0,-88.26049900054932
-8.260499,80.0,-88.26049900054932
111.10464,106.25000000000001,4.8546371459960795
79.59211,105.28,-25.68789031982422
97.958664,90.0,7.9586639404296875
87.368355,88.55999999999999,-1.1916452026367068
12.491037,57.5,-45.008962631225586
12.491037,57.5,-45.008962631225586
121.34888,176.0,-54.651123046875
0.0016495585,65.0,-64.99835044145584
-1.508461,65.0,-66.50846099853516
124.60478,182.0,-57.39521789550781
68.778885,90.0,-21.221115112304688
-1.508461,65.0,-66.50846099853516
122.21378,172.00000000000003,-49.78621673583987
12.491037,57.5,-45.008962631225586
99.2315,156.0,-56.76850128173828
0.0016495585,65.0,-64.99835044145584
-1.508461,65.0,-66.50846099853516
-1.508461,65.0,-66.50846099853516
12.491037,57.5,-45.008962631225586
12.491037,57.5,-45.008962631225586
-1.508461,65.0,-66.50846099853516
-1.508461,65.0,-66.50846099853516
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
117.747086,140.0,-22.252914428710938
117.747086,140.0,-22.252914428710938
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
117.747086,140.0,-22.252914428710938
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
117.747086,140.0,-22.252914428710938
117.747086,140.0,-22.252914428710938
84.6836,156.0,-71.31639862060547
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
117.747086,140.0,-22.252914428710938
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
117.747086,140.0,-22.252914428710938
117.747086,140.0,-22.252914428710938
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
117.747086,140.0,-22.252914428710938
117.747086,140.0,-22.252914428710938
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
133.67659,198.90000000000003,-65.22341003417972
31.177355,100.0,-68.82264518737793
109.559204,140.0,-30.4407958984375
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
31.177355,100.0,-68.82264518737793
12.491037,57.5,-45.008962631225586
117.747086,140.0,-22.252914428710938
20.493412,159.3,-138.80658798217775
117.747086,140.0,-22.252914428710938
117.747086,140.0,-22.252914428710938
122.84415,139.6,-16.75585327148437
70.47402,121.5,-51.025978088378906
73.14495,139.6,-66.45504913330078
88.84566,119.69999999999999,-30.854342651367176
90.4929,158.33,-67.8371029663086
117.01145,174.6,-57.58854827880859
81.99679,119.69999999999999,-37.703211975097645
68.6825,140.4,-71.71749725341797
72.84008,135.3,-62.45991973876954
64.21597,78.0,-13.784027099609375
64.21597,78.0,-13.784027099609375
106.512085,132.72,-26.2079150390625
64.21597,78.0,-13.784027099609375
64.21597,78.0,-13.784027099609375
64.21597,78.0,-13.784027099609375
132.74057,197.12,-64.37942993164063
84.02019,135.87,-51.84981262207032
164.03078,175.29,-11.25922302246093
135.89651,176.0,-40.103485107421875
109.94553,116.1,-6.154466247558588
115.91518,126.9,-10.984823608398443
62.858852,140.4,-77.5411476135254
123.716225,141.0,-17.283775329589844
74.437,89.4,-14.963003540039068
85.01073,89.4,-4.389273071289068
116.060455,126.9,-10.83954467773438
71.23767,159.3,-88.06232910156251
108.61963,116.1,-7.480371093749994
82.17715,129.2,-47.022853088378895
106.43073,121.5,-15.069267272949219
63.175926,144.9,-81.72407379150391
110.497345,167.0,-56.502655029296875
150.64833,172.8,-22.15166931152345
97.920494,116.1,-18.17950592041015
121.796646,121.5,0.2966461181640625
95.08294,116.1,-21.017060852050776
79.88619,117.9,-38.01380767822266
91.93863,113.55,-21.611370849609372
102.83826,116.1,-13.261743164062494
54.709187,140.4,-85.69081344604493
77.2962,117.9,-40.603796386718756
58.319122,140.4,-82.08087768554688
132.31107,156.0,-23.688934326171875
104.13301,116.1,-11.966989135742182
219.55878,285.17,-65.61122314453127
88.0083,95.87999999999998,-7.871699218749981
104.13301,116.1,-11.966989135742182
103.63288,127.66999999999999,-24.037118835449206
85.70458,140.4,-54.69541778564454
86.44589,104.49,-18.04410766601562
116.85353,126.9,-10.046469116210943
40.918644,124.5,-83.58135604858398
87.394424,156.0,-68.60557556152344
84.99939,126.9,-41.900610351562506
219.55878,285.17,-65.61122314453127
87.60873,109.65,-22.041273498535162
70.76623,120.28000000000002,-49.51377227783205
95.23133,137.6,-42.36866912841796
89.07576,126.9,-37.82424011230469
87.60873,109.65,-22.041273498535162
54.632553,132.6,-77.96744689941406
87.60873,109.65,-22.041273498535162
55.750195,119.85000000000001,-64.09980545043946
92.14026,116.1,-23.959741210937494
87.5291,126.9,-39.37090148925782
57.298237,132.6,-75.30176315307617
81.98536,117.73999999999998,-35.75464080810545
92.14026,116.1,-23.959741210937494
90.667305,128.49,-37.82269500732423
143.19698,128.49,14.706975708007803
38.834846,117.91,-79.07515350341797
118.48868,116.1,2.3886779785156307
109.81977,110.0,-0.18022918701171875
58.399815,126.9,-68.50018539428712
84.743645,98.1,-13.356355285644526
94.77454,92.88000000000001,1.8945437622070216
123.803444,135.0,-11.196556091308594
91.5721,114.29999999999998,-22.72790222167967
74.94155,126.9,-51.95844879150391
45.51386,115.2,-69.68614120483399
85.175446,98.1,-12.92455444335937
49.13424,105.30000000000001,-56.16576080322267
60.61679,88.70000000000002,-28.083209228515642
91.5721,114.29999999999998,-22.72790222167967
91.5721,114.29999999999998,-22.72790222167967
84.93938,114.29999999999998,-29.360623168945295
63.540546,119.85000000000001,-56.30945358276368
97.63802,98.1,-0.46197662353515057
43.317364,112.01,-68.69263626098633
81.715775,99.45000000000002,-17.734225463867205
39.594727,149.15,-109.5552734375
78.74204,99.45000000000002,-20.70795745849611
99.88658,103.55000000000001,-3.663418579101574
42.725727,112.01,-69.28427291870118
75.63781,89.25,-13.612190246582031
55.773445,132.6,-76.82655487060546
55.773445,132.6,-76.82655487060546
60.173515,79.72,-19.54648468017578
85.19448,112.02999999999999,-26.835519104003893
81.755646,135.31,-53.55435424804688
61.17967,114.75,-53.57033157348633
90.154,112.02999999999999,-21.876000671386706
37.7204,141.32,-103.59959823608398
130.7329,177.35,-46.61710510253906
98.44335,94.99999999999999,3.443351745605483
65.90455,99.0,-33.09545135498047
53.444992,72.76,-19.315007934570318
76.27018,117.9,-41.62982025146485
48.392643,105.30000000000001,-56.907357025146496
57.912525,85.0,-27.087474822998047
57.912525,85.0,-27.087474822998047
57.912525,85.0,-27.087474822998047
57.912525,85.0,-27.087474822998047
81.86108,105.34,-23.478923645019535
57.912525,85.0,-27.087474822998047
57.912525,85.0,-27.087474822998047
57.912525,85.0,-27.087474822998047
57.912525,85.0,-27.087474822998047
57.912525,85.0,-27.087474822998047
58.349728,85.0,-26.650272369384766
121.69539,127.0,-5.3046112060546875
67.96602,126.9,-58.93398132324219
83.34834,114.29999999999998,-30.95165710449217
104.33007,135.9,-31.569929504394537
58.5983,114.29999999999998,-55.70169906616209
81.674545,143.1,-61.42545471191406
124.79929,150.45,-25.650706481933582
120.40332,148.75,-28.3466796875
48.063843,132.6,-84.5361572265625
80.93149,113.05000000000001,-32.118511962890636
96.14956,108.11,-11.960440979003906
46.22107,107.61,-61.3889306640625
63.890736,116.11,-52.219264373779296
87.39095,135.0,-47.609046936035156
83.13013,89.00000000000001,-5.869873046875014
87.39095,135.0,-47.609046936035156
87.39095,135.0,-47.609046936035156
87.39095,135.0,-47.609046936035156
87.39095,135.0,-47.609046936035156
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
113.95735,110.0,3.9573516845703125
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
99.99823,141.0,-41.00177001953125
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
71.55135,98.1,-26.54864654541015
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
96.50108,130.0,-33.49891662597656
163.74309,160.0,3.7430877685546875
163.74309,160.0,3.7430877685546875
163.74309,160.0,3.7430877685546875
164.37018,160.0,4.37017822265625
163.74309,160.0,3.7430877685546875
96.50108,130.0,-33.49891662597656
121.54987,187.85,-66.30012664794921
83.65891,132.6,-48.94108734130859
94.83341,148.04,-53.206587829589836
114.830246,119.0,-4.1697540283203125
103.45656,94.99999999999999,8.456558227539077
100.69704,111.35,-10.652963256835932
91.96066,98.1,-6.139337158203119
91.96066,98.1,-6.139337158203119
107.03709,98.1,8.937086486816412
45.974976,114.75,-68.7750244140625
158.67296,198.90000000000003,-40.2270416259766
26.975927,132.6,-105.62407264709472
75.68326,123.25,-47.566741943359375
99.81049,123.25,-23.43950653076172
99.81049,123.25,-23.43950653076172
84.32457,114.75,-30.425430297851562
66.63881,82.73,-16.09119079589844
60.70996,92.55,-31.840039062499997
58.793564,92.55,-33.75643615722656
58.793564,92.55,-33.75643615722656
70.134315,92.55,-22.41568450927734
14.263618,59.0,-44.73638153076172
148.13757,161.0,-12.8624267578125
81.114555,110.0,-28.88544464111328
83.56141,110.0,-26.43859100341797
81.114555,110.0,-28.88544464111328
14.263618,59.0,-44.73638153076172
51.69204,140.4,-88.70796051025391
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
84.80503,207.0,-122.1949691772461
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
47.864826,140.4,-92.53517379760743
37.58402,140.4,-102.81598129272462
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
47.864826,140.4,-92.53517379760743
41.90462,140.4,-98.49537887573243
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
124.96062,257.55,-132.58938293457032
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
1.2229264,62.0,-60.77707362174988
37.24752,100.0,-62.752479553222656
73.50924,100.0,-26.490760803222656
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
27.060053,110.0,-82.9399471282959
3.3767664,110.0,-106.62323355674744
27.060053,110.0,-82.9399471282959
48.295685,160.0,-111.70431518554688
120.97008,198.90000000000003,-77.9299224853516
53.118454,100.0,-46.88154602050781
73.50924,100.0,-26.490760803222656
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
61.67592,110.0,-48.32408142089844
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
27.060053,110.0,-82.9399471282959
4.266642,110.0,-105.73335790634155
3.3767664,110.0,-106.62323355674744
34.708164,100.0,-65.29183578491211
48.295685,160.0,-111.70431518554688
2.3257163,110.0,-107.67428374290466
91.01393,119.85000000000001,-28.836068725585946
52.731087,110.0,-57.26891326904297
37.430054,110.0,-72.5699462890625
133.93091,198.90000000000003,-64.96909179687503
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
35.922787,110.0,-74.07721328735352
46.38814,110.0,-63.61185836791992
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
80.524506,119.85000000000001,-39.32549438476563
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
34.708164,100.0,-65.29183578491211
53.118454,100.0,-46.88154602050781
50.46549,110.0,-59.53451156616211
61.44239,110.0,-48.55760955810547
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
53.118454,100.0,-46.88154602050781
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
27.060053,110.0,-82.9399471282959
35.922787,110.0,-74.07721328735352
3.3767664,110.0,-106.62323355674744
59.63764,100.0,-40.36235809326172
-55.12564,0.0,-55.125640869140625
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
34.708164,100.0,-65.29183578491211
34.708164,100.0,-65.29183578491211
73.50924,100.0,-26.490760803222656
157.94722,198.90000000000003,-40.95278015136722
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
34.708164,100.0,-65.29183578491211
-36.59771,0.0,-36.59770965576172
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
4.266642,110.0,-105.73335790634155
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
53.118454,100.0,-46.88154602050781
168.42288,187.85,-19.42711791992187
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
4.266642,110.0,-105.73335790634155
27.060053,110.0,-82.9399471282959
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
34.708164,100.0,-65.29183578491211
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
53.118454,100.0,-46.88154602050781
34.708164,100.0,-65.29183578491211
73.50924,100.0,-26.490760803222656
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
34.708164,100.0,-65.29183578491211
53.118454,100.0,-46.88154602050781
51.081635,110.0,-58.918365478515625
73.50924,100.0,-26.490760803222656
43.78729,110.0,-66.21271133422852
51.734962,119.85000000000001,-68.1150375366211
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
52.731087,110.0,-57.26891326904297
52.731087,110.0,-57.26891326904297
3.3767664,110.0,-106.62323355674744
3.3767664,110.0,-106.62323355674744
16.08721,110.0,-93.91279029846191
52.731087,110.0,-57.26891326904297
53.118454,100.0,-46.88154602050781
73.50924,100.0,-26.490760803222656
89.765686,123.25,-33.48431396484375
49.185696,119.85000000000001,-70.66430435180665
125.2922,198.90000000000003,-73.60780181884769
121.143105,205.0,-83.85689544677734
107.89799,140.4,-32.50201263427735
73.8633,158.0,-84.13670349121094
83.63658,140.4,-56.76341857910157
52.971657,140.4,-87.4283432006836
52.971657,140.4,-87.4283432006836
74.279915,119.85000000000001,-45.57008514404298
140.44333,176.0,-35.556671142578125
52.971657,140.4,-87.4283432006836
52.971657,140.4,-87.4283432006836
52.971657,140.4,-87.4283432006836
102.00512,128.35,-26.344880676269526
86.379555,114.29999999999998,-27.920445251464827
96.806755,182.33,-85.52324493408204
108.72202,140.4,-31.6779769897461
111.109474,140.4,-29.2905258178711
40.536247,140.4,-99.86375274658204
50.441544,159.3,-108.85845642089845
81.86928,153.3,-71.43072204589845
59.897194,118.15,-58.2528060913086
21.218563,118.15,-96.93143692016602
139.76085,177.65,-37.88915100097657
130.47507,135.4,-4.924932861328131
82.83935,118.15,-35.31065216064454
139.76085,177.65,-37.88915100097657
49.678635,140.4,-90.72136535644532
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
35.296623,126.35999999999999,-91.06337677001952
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
64.381584,96.0,-31.61841583251953
22.718912,121.5,-98.78108787536621
94.43251,127.93,-33.497489624023444
85.85746,140.4,-54.54253997802735
110.756615,130.48,-19.723385314941396
93.78241,140.4,-46.617590332031256
91.00025,113.05000000000001,-22.04974822998048
67.74754,140.4,-72.65245666503907
66.05621,111.00000000000001,-44.943786621093764
81.977875,132.3,-50.322125244140636
56.062416,65.0,-8.937583923339844
56.062416,65.0,-8.937583923339844
56.062416,65.0,-8.937583923339844
55.887497,111.00000000000001,-55.11250305175783
85.53652,159.3,-73.76347808837892
56.062416,65.0,-8.937583923339844
94.20207,121.5,-27.297927856445312
85.78422,125.0,-39.215782165527344
68.64211,80.75,-12.107887268066406
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
73.94601,119.99999999999999,-46.05399322509764
74.52795,114.29999999999998,-39.772053527832014
58.794533,90.0,-31.205467224121094
85.78422,125.0,-39.215782165527344
58.51322,90.0,-31.486778259277344
86.46455,112.32999999999998,-25.865453796386703
101.61187,129.9,-28.288130187988287
92.29616,116.1,-23.803842163085932
12.340567,80.75,-68.40943336486816
58.794533,90.0,-31.205467224121094
68.64211,80.75,-12.107887268066406
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
85.332115,129.9,-44.56788482666016
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
58.51322,90.0,-31.486778259277344
88.76038,109.65,-20.889616394042974
71.119095,108.15999999999998,-37.04090515136717
71.119095,108.15999999999998,-37.04090515136717
58.794533,90.0,-31.205467224121094
36.113,130.9,-94.78700103759766
71.119095,108.15999999999998,-37.04090515136717
84.02349,80.75,3.2734909057617188
52.562847,117.72999999999999,-65.16715286254882
40.751205,150.45,-109.69879455566405
62.597492,98.6,-36.002507781982416
84.02349,80.75,3.2734909057617188
73.15545,99.79,-26.634551086425788
77.073845,99.79,-22.716155090332038
159.93169,216.86000000000004,-56.928313598632855
55.972904,72.15,-16.17709579467774
43.619568,132.6,-88.98043212890624
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
146.92201,144.9,2.022012329101557
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
73.14998,119.99999999999999,-46.85002136230467
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
208.2177,159.0,49.21769714355469
117.27474,119.99999999999999,-2.725257873535142
117.27474,119.99999999999999,-2.725257873535142
50.576878,94.34999999999998,-43.77312240600584
117.27474,119.99999999999999,-2.725257873535142
101.707344,170.10000000000002,-68.39265594482424
93.963036,97.02,-3.0569644165039023
80.101906,109.35,-29.248094177246088
39.4579,105.60000000000001,-66.14209899902345
59.13056,102.15000000000002,-43.01943817138674
80.101906,109.35,-29.248094177246088
68.59368,112.42,-43.82631866455078
75.35853,122.99999999999999,-47.641471862792955
80.101906,109.35,-29.248094177246088
87.58121,100.87,-13.28879272460938
65.733345,94.8,-29.066654968261716
85.05152,112.42,-27.36847869873047
76.167046,102.15000000000002,-25.9829544067383
94.11838,89.00000000000001,5.118377685546861
123.170235,121.0,2.1702346801757812
22.60232,99.96,-77.35768028259277
58.68769,115.84,-57.15230926513672
58.68769,115.84,-57.15230926513672
61.9277,128.84,-66.9122999572754
117.91381,119.99999999999999,-2.086189270019517
117.91381,119.99999999999999,-2.086189270019517
117.91381,119.99999999999999,-2.086189270019517
60.69347,111.35,-50.65652999877929
117.91381,119.99999999999999,-2.086189270019517
117.91381,119.99999999999999,-2.086189270019517
117.91381,119.99999999999999,-2.086189270019517
117.91381,119.99999999999999,-2.086189270019517
117.91381,119.99999999999999,-2.086189270019517
117.91381,119.99999999999999,-2.086189270019517
99.64353,119.0,-19.356468200683594
87.317444,116.1,-28.782556152343744
70.05849,93.6,-23.541513061523432
97.92142,119.0,-21.078582763671875
88.62491,116.1,-27.47509155273437
112.28113,198.90000000000003,-86.61887207031253
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
114.06232,125.0,-10.93768310546875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
68.104645,95.82,-27.715355224609368
62.14795,111.35,-49.202050781249994
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
86.36066,109.0,-22.63934326171875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
82.87474,143.1,-60.22525939941406
97.31342,95.82,1.493423156738288
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
115.5903,139.0,-23.409698486328125
71.77466,100.0,-28.225341796875
71.77466,100.0,-28.225341796875
67.84836,112.8,-44.95164184570312
75.786194,146.11,-70.32380615234376
67.84836,112.8,-44.95164184570312
81.593414,135.15,-53.55658569335938
79.27965,109.65,-30.370352172851568
84.448326,100.0,-15.551673889160156
51.498734,109.0,-57.50126647949219
104.24062,116.1,-11.8593765258789
93.73944,89.1,4.639440917968756
59.00589,84.24,-25.23411010742187
132.28485,159.0,-26.71514892578125
62.50054,115.2,-52.699458312988284
102.793205,157.0,-54.20679473876953
82.86554,106.2,-23.334460449218753
123.3842,140.4,-17.015798950195318
